FechaSalida;FechaEntrada;Motivo;Ocupacion;Estadia;Gente;GastoTotal;GastoAlojamiento;GastoAlimentacion;GastoTransporteInternac;GatoTransporteLocal;GastoCultural;GastoTours;GastoCompras;GastoResto
2/9/2024;4/9/2024;Compras;Trabajador Independiente;2;2;334.35;54.92;50.78;0;51.79;0;0;117.29;59.56
2/9/2024;4/9/2024;Compras;Trabajador Independiente;2;2;334.35;54.92;50.78;0;51.79;0;0;117.29;59.56
2/9/2024;9/9/2024;Visita familiares / amigos;Jubilado, Pensionista;7;2;650;0;213.14;0;217.38;78.81;0;140.66;0
2/9/2024;4/9/2024;Trabajo / Profesion;Profesional independiente;2;1;230;80.21;74.16;0;75.63;0;0;0;0
2/9/2024;4/9/2024;Trabajo / Profesion;Profesional dependiente;2;1;200;39.97;36.96;0;37.7;0;0;85.37;0
2/9/2024;7/9/2024;Visita familiares / amigos;Estudiante;5;1;300;0;86.67;0;88.39;44.87;0;80.07;0
2/9/2024;4/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;2;1;194.64;38.9;35.97;0;36.69;0;0;83.08;0
2/9/2024;6/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;3;848.52;230.19;208.03;285;54.81;255.49;0;100;0
2/9/2024;11/9/2024;Visita familiares / amigos;Profesional independiente;9;1;513.75;0;210.12;486.25;0;164.35;0;139.28;0
2/9/2024;6/9/2024;Trabajo / Profesion;Profesional independiente;4;2;650;302.72;214.89;0;82.29;0;0;0;50.1
2/9/2024;14/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;12;2;3500;955.3;797.47;0;205.81;520.89;0;1020.53;0
2/9/2024;6/9/2024;Visita familiares / amigos;Trabajador Independiente;4;3;600;0;193.08;0;73.94;0;0;287.97;45.01
2/9/2024;2/10/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;30;2;5322.54;0;3641.24;3906.54;0;0;0;1681.29;0
2/9/2024;2/10/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;30;4;4000;1686.88;1561.14;0;751.98;0;0;0;0
3/9/2024;4/9/2024;Compras;Trabajador Independiente;1;2;168.58;0;25.39;0;25.9;0;0;117.29;0
3/9/2024;8/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;3;659.94;137.3;126.95;0;129.48;0;0;117.29;148.91
3/9/2024;6/9/2024;Visita familiares / amigos;Profesional independiente;3;1;291.96;0;61.69;0;62.92;0;0;94.99;72.36
3/9/2024;6/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;437.95;184.91;109.49;0;0;34.64;0;61.82;47.09
3/9/2024;12/9/2024;Visita familiares / amigos;Otros;9;2;400;0;157.91;239.85;161.04;0;0;81.05;0
3/9/2024;4/9/2024;Compras;Profesional independiente;1;2;300;42.02;38.86;0;39.63;0;0;179.49;0
3/9/2024;5/9/2024;Visita familiares / amigos;Trabajador dependiente;2;1;250;0;54.3;0;0;70.28;0;125.42;0
3/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;7;1400;480;350;0;200;150;0;178.22;41.78
3/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;2;1200;500;185.01;0;70.85;217.06;0;183.95;43.13
3/9/2024;8/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;3000;624.17;577.11;0;588.59;0;0;533.2;676.93
3/9/2024;3/10/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;30;1;5000;500;2577.61;300;200;222.39;0;1500;0
4/9/2024;7/9/2024;Tratamiento Salud;Profesional independiente;3;2;3000;558.05;515.98;0;526.23;0;0;794.53;605.22
4/9/2024;12/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;8;2;1259.95;439.37;406.25;0;414.33;0;0;0;0
4/9/2024;6/9/2024;Visita familiares / amigos;Trabajador Independiente;2;3;194.64;0;41.36;24.33;0;41.53;0;74.12;37.64
4/9/2024;6/9/2024;Estudios;Profesional independiente;2;2;800;100;147.82;200;150.76;60;0;341.43;0
4/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;5;2;500;149.42;138.16;0;140.9;71.52;0;0;0
4/9/2024;11/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;2533.51;691.42;490.81;0;187.95;493.59;251.43;418.3;0
4/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;4;4000;1260.64;894.89;0;342.69;699.97;0;593.19;208.62
4/9/2024;9/9/2024;Trabajo / Profesion;Otros;5;2;800;351.78;200;0;40;0;0;150;58.22
4/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;1587.86;928.65;659.22;412.14;0;0;0;0;0
4/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;16;2;4148.27;2881.89;853.89;4394;213.47;106.74;92.27;0;0
4/9/2024;11/9/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;7;1;1869.44;320.88;258.01;4130.56;635.34;0;0;0;655.2
4/9/2024;12/9/2024;Ocio, Recreo, Vacaciones;Otros;8;3;2000;500;344.8;600;351.66;200;0;199.1;404.44
4/9/2024;7/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;3;3;900;209.72;193.91;0;197.77;0;0;298.6;0
4/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;3;7500;2865.07;2033.81;0;778.82;0;0;1348.16;474.14
5/9/2024;9/9/2024;Visita familiares / amigos;Trabajador dependiente;4;2;729.91;0;218.97;0;97.32;72.99;0;294.58;46.05
5/9/2024;12/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;1637.42;470.82;435.33;362.58;443.98;0;0;287.29;0
5/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;2307;549.22;507.81;0;517.91;262.88;0;469.17;0
5/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;2397.78;640;507.81;0;517.91;262.88;0;469.17;0
5/9/2024;13/9/2024;Religion y Peregrinaciones;Profesional independiente;8;4;2600;702.58;649.61;0;662.52;210.18;0;375.11;0
5/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;4;2000;460.42;425.71;0;434.17;220.38;65.99;393.32;0
5/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;850;187.48;173.35;0;176.79;112.17;0;200.2;0
5/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;4;2;1000;400;156.99;0;160.11;101.59;0;181.31;0
5/9/2024;11/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;1350;420;300;176;189.3;80.07;0;142.91;217.72
5/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Estudiante;8;1;629.98;219.69;203.13;0;207.16;0;0;0;0
5/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;15;1;600;0;458.73;119.92;0;0;0;141.27;0
5/9/2024;12/9/2024;Visita familiares / amigos;Jubilado, Pensionista;7;1;194.64;0;0;119.92;0;0;0;194.64;0
5/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;8;4;2966.88;1300.62;385.37;2863.09;96.34;48.17;0;1136.38;0
5/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;2;4000.6;924.93;274.05;1982.5;68.51;180.54;87.11;2465.45;0
5/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;15;2;7187.26;2163.1;640.92;6916.57;160.23;46.93;0;4176.09;0
5/9/2024;11/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;700;169.12;150;0;30;67.46;0;100;183.42
5/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;4;2000;640;400;0;140;388.19;0;328.97;102.84
5/9/2024;13/9/2024;Visita familiares / amigos;Profesional dependiente;8;2;4046.73;0;1105.82;1953.27;508.23;517.94;0;1914.74;0
6/9/2024;8/9/2024;Compras;Trabajador Independiente;2;2;274.79;54.92;50.78;0;51.79;0;0;117.29;0
6/9/2024;8/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;2;2;334.35;54.92;50.78;0;51.79;0;0;117.29;59.56
6/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;4;2936.97;768.91;710.94;0;725.07;262.88;0;469.17;0
6/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;3;1000;163.23;250;0;153.93;55.81;0;200;177.03
6/9/2024;10/9/2024;Visita familiares / amigos;Trabajador dependiente;4;4;600;0;245;0;128.3;81.41;0;145.29;0
6/9/2024;10/9/2024;Visita familiares / amigos;Trabajador dependiente;4;2;200;0;63;0;64.25;0;0;72.75;0
6/9/2024;12/9/2024;Visita familiares / amigos;Profesional dependiente;6;1;920;270;232.99;150;237.62;0;0;179.39;0
6/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;500;136.41;126.13;0;128.64;108.82;0;0;0
6/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;400;109.13;100.9;0;102.91;87.06;0;0;0
6/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Estudiante;4;1;300;0;94.5;0;96.37;0;0;109.13;0
6/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;4;1;150;52.31;48.37;0;49.33;0;0;0;0
6/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;2250;1041.43;308.57;1650;200;0;0;700;0
6/9/2024;9/9/2024;Visita familiares / amigos;Jubilado, Pensionista;3;2;379.12;0;105.17;0;40.28;0;0;209.15;24.52
6/9/2024;11/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;698.36;0;175.29;0;67.13;246.8;0;209.15;0
6/9/2024;11/9/2024;Visita familiares / amigos;Profesional dependiente;5;2;780;0;195.78;0;74.97;275.65;0;233.6;0
6/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;2;1651.67;600;444.18;700;187.1;0;0;420.39;0
6/9/2024;14/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;8;4;3000;948.7;765.41;0;322.41;329.62;0;633.86;0
6/9/2024;13/9/2024;Visita familiares / amigos;Profesional dependiente;7;3;2000;700;914.7;1014.2;385.3;0;0;0;0
6/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;4;7291.39;1331.9;394.64;2854.8;98.66;361.07;174.22;4930.9;0
6/9/2024;9/9/2024;Visita familiares / amigos;Trabajador dependiente;3;1;200;0;0;0;59.6;50.42;0;89.98;0
6/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;7;2000;800;450;0;220;243.27;0;206.16;80.56
6/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;5;1250;540;300;0;180;110.62;0;93.74;25.64
7/9/2024;10/9/2024;Visita familiares / amigos;Trabajador dependiente;3;2;386.93;0;152.34;0;0;0;0;234.59;0
7/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;4;2621.98;659.06;609.38;0;621.49;262.88;0;469.17;0
7/9/2024;11/9/2024;Visita familiares / amigos;Profesional dependiente;4;2;747.1;160;100;0;48.84;50;0;150;238.26
7/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;3;2259.23;350;457.03;0;466.12;150;0;300;536.08
7/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;6;2;1200;335.24;309.97;0;316.13;0;0;238.65;0
7/9/2024;10/9/2024;Visita familiares / amigos;Trabajador dependiente;3;2;300;0;84.28;0;85.95;0;0;129.77;0
7/9/2024;9/9/2024;Visita familiares / amigos;Trabajador dependiente;2;2;200;0;46.19;0;47.11;0;0;106.7;0
7/9/2024;12/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1186.32;300;253.91;320;20;80;0;234.59;297.82
7/9/2024;10/9/2024;Visita familiares / amigos;Trabajador dependiente;3;1;500;174.36;161.22;0;164.42;0;0;0;0
7/9/2024;12/9/2024;Visita familiares / amigos;Estudiante;5;1;500;0;150;119.92;0;100;0;110.15;139.85
7/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;2;800;350;88.31;0;20;38.1;0;200;103.59
7/9/2024;13/9/2024;Trabajo / Profesion;Profesional dependiente;6;3;422.7;148.16;105.17;0;40.28;0;0;104.58;24.52
7/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;4;422.7;148.16;105.17;0;40.28;0;0;104.58;24.52
7/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;9;3;1500;600;291.88;0;111.77;228.3;0;200;68.05
7/9/2024;25/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;18;3;3542.9;1736.38;453.51;1968.55;476.69;64.84;0;811.48;0
7/9/2024;11/9/2024;Compras;Profesional independiente;4;4;657.17;157.3;126.91;800;53.46;109.31;0;210.19;0
8/9/2024;11/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;3;4;1201.51;286;200;180;155.37;131.44;0;250;178.69
8/9/2024;12/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;2;1084.06;260;162.79;350;32.56;131.44;24.42;234.59;238.26
8/9/2024;11/9/2024;Compras;Trabajador Independiente;3;1;300;69.91;64.64;0;65.92;0;0;99.53;0
8/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;8;4;1800;800;500;0;0;200;0;228.55;71.45
8/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1639.77;1080;148.46;920;35.48;275.83;0;100;0
8/9/2024;11/9/2024;Visita familiares / amigos;Trabajador dependiente;3;1;364.95;0;121.65;93.91;0;60.83;0;103.58;78.9
9/9/2024;10/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;1;1;500;0;88.98;0;0;0;0;411.02;0
9/9/2024;12/9/2024;Trabajo / Profesion;Trabajador dependiente;3;1;150;52.31;48.37;0;49.33;0;0;0;0
9/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;2;600;260;84.14;0;10;50;0;97.17;98.69
9/9/2024;12/9/2024;Trabajo / Profesion;Profesional independiente;3;1;700;140;144.07;180;146.94;0;0;100;168.99
9/9/2024;12/9/2024;MICE;Trabajador dependiente;3;2;500;230;133.67;200;136.33;0;0;0;0
9/9/2024;12/9/2024;Trabajo / Profesion;Trabajador Independiente;3;1;300;40;102.37;100;0;0;0;157.63;0
9/9/2024;11/9/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;2;1;880;444.06;315.23;570;120.71;0;0;0;0
9/9/2024;13/9/2024;Visita familiares / amigos;Trabajador dependiente;4;2;217.89;0;70.12;0;26.85;0;0;104.58;16.35
9/9/2024;13/9/2024;Trabajo / Profesion;Trabajador dependiente;4;1;2000;500;1055.43;600;444.57;0;0;0;0
9/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;3145.7;1512;237.53;1288;56.77;551.66;0;787.74;0
9/9/2024;11/9/2024;Visita familiares / amigos;Trabajador dependiente;2;1;243.3;0;72.99;87.59;0;36.5;0;88.75;45.07
9/9/2024;22/9/2024;Ocio, Recreo, Vacaciones;Estudiante;13;2;1500;557.23;395.56;0;151.48;214.2;0;181.53;0
9/9/2024;2/10/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;23;4;8000;2731.67;2528.05;7813.08;1217.73;0;0;1522.56;0
10/9/2024;26/9/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;16;1;3075.7;0;971;2300;0;444.2;0;1110.5;550
10/9/2024;12/9/2024;Trabajo / Profesion;Trabajador dependiente;2;2;314.99;109.84;101.56;0;103.58;0;0;0;0
10/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;2387.92;425;609.38;0;621.49;262.88;0;469.17;0
10/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;3;2;844.07;180;100;0;155.37;80;0;150;178.69
10/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;3;1943.24;56.98;250;0;621.49;200;0;100;714.77
10/9/2024;13/9/2024;Compras;Profesional dependiente;3;2;1040.32;200;162.79;0;48.84;50;0;400;178.69
10/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;2000;654.93;0;0;617.6;261.24;0;466.24;0
10/9/2024;12/9/2024;Trabajo / Profesion;Trabajador Independiente;2;1;157.49;54.92;50.78;119.92;51.79;0;0;0;0
10/9/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;1;236.24;82.38;76.17;0;77.69;0;0;0;0
10/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;3;1000;400;196.75;200;200.66;72.75;0;129.84;0
10/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;2;700;122.46;113.23;200;115.48;48.84;0;300;0
10/9/2024;12/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;2;2;73.26;14.64;13.54;0;13.81;0;0;31.27;0
10/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;6;3;1593.83;400;315.52;0;120.83;370.2;0;313.73;73.56
10/9/2024;13/9/2024;Trabajo / Profesion;Trabajador dependiente;3;2;2400;109.51;91.14;2069.35;57.08;392.38;0;1749.89;0
10/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;8;4;1600;500;400;255;180;77.5;23.21;138.32;280.97
10/9/2024;14/9/2024;Trabajo / Profesion;Profesional independiente;4;1;1200;344.54;277.97;0;117.09;0;0;460.4;0
11/9/2024;16/9/2024;Visita familiares / amigos;Jubilado, Pensionista;5;2;500;0;259.89;239.85;0;0;0;240.11;0
11/9/2024;13/9/2024;Compras;Trabajador Independiente;2;2;350;0;80.84;0;82.44;0;0;186.72;0
11/9/2024;12/9/2024;Tratamiento Salud;Trabajador Independiente;1;2;450;0;67.78;150;69.12;0;0;313.1;0
11/9/2024;18/9/2024;Visita familiares / amigos;Trabajador Independiente;7;4;2400;0;639.46;0;244.87;643.09;327.58;544.99;0
11/9/2024;13/9/2024;Trabajo / Profesion;Profesional independiente;2;2;400;140;100;0;74.42;0;0;0;85.58
11/9/2024;16/9/2024;Visita familiares / amigos;Jubilado, Pensionista;5;2;291.96;0;121.65;0;60.83;0;0;91.59;17.9
12/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;2000;568.12;403.29;0;154.43;473.17;0;400.99;0
12/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;2473.32;450;609.38;0;30;200;0;469.17;714.77
12/9/2024;16/9/2024;Visita familiares / amigos;Trabajador dependiente;4;4;845;0;221.1;0;225.49;143.07;0;255.34;0
12/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;659.94;137.3;126.95;67.39;129.48;0;0;117.29;148.91
12/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;2;659.94;137.3;126.95;67.39;129.48;0;0;117.29;148.91
12/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;659.94;137.3;126.95;67.39;129.48;0;0;117.29;148.91
12/9/2024;16/9/2024;Visita familiares / amigos;Trabajador dependiente;4;2;644.88;0;203.13;239.85;207.16;0;0;234.59;0
12/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;1400;420;300;236;204.33;86.43;0;154.25;235
12/9/2024;19/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;3;2400;600;750;0;420;240;0;306.23;83.77
12/9/2024;16/9/2024;Trabajo / Profesion;Trabajador Independiente;4;1;700;240;267.61;0;30;100;0;0;62.39
12/9/2024;26/9/2024;Ocio, Recreo, Vacaciones;Otros;14;2;4825.63;2777.14;705.45;3120;222.1;129.68;0;888.4;102.86
12/9/2024;16/9/2024;Visita familiares / amigos;Jubilado, Pensionista;4;1;280.08;0;129.97;119.92;0;0;0;150.1;0
12/9/2024;19/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;4;1350;500;300;0;150;100;0;235.56;64.44
13/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;4;1828.46;300;507.81;0;25;200;0;200;595.64
13/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;4;2471.36;400;507.81;0;517.91;150;0;300;595.64
13/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;7;4;3246.66;400;710.94;0;725.07;300;32.56;244.19;833.9
13/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;4;2645.95;380;244.19;0;725.07;162.79;0;300;833.9
13/9/2024;16/9/2024;Visita familiares / amigos;Trabajador dependiente;3;3;745;0;168.46;0;171.8;145.34;0;259.4;0
13/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;3;1000;162.86;250;0;32.56;77.95;0;300;176.63
13/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Otros;7;3;1200;500;137.65;0;50;50.9;0;300;161.45
13/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Otros;5;4;800;360;244.19;0;64.07;0;0;58.04;73.69
13/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;4;1233.46;150;406.25;364.95;414.33;262.88;0;0;0
13/9/2024;18/9/2024;Visita familiares / amigos;Jubilado, Pensionista;5;1;698.91;0;200;112;0;100;0;250;148.91
13/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;3;1500;400;287.82;364.95;293.54;186.25;0;332.4;0
13/9/2024;18/9/2024;Visita familiares / amigos;Trabajador dependiente;5;2;1100;0;400;230;0;138.6;0;247.36;314.04
13/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;400;115.41;106.71;0;108.83;69.05;0;0;0
13/9/2024;17/9/2024;MICE;Profesional dependiente;4;2;500;150;173.28;150;176.72;0;0;0;0
13/9/2024;19/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;422.7;148.16;105.17;0;40.28;0;0;104.58;24.52
13/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;2;2245.22;1024.54;303.57;2196;75.89;273.03;0;568.19;0
13/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;1300;375.08;346.81;500;353.7;224.42;0;0;0
13/9/2024;22/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;2;1800;598.5;424.86;0;162.69;332.32;0;281.63;0
13/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;4;2000;605.95;430.15;0;164.72;432.58;0;366.6;0
14/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;1800;511.31;362.96;0;138.99;425.85;0;360.89;0
14/9/2024;20/9/2024;Visita familiares / amigos;Trabajador dependiente;6;2;1525.54;0;297.73;1353.04;76.84;388.94;0;762.03;0
14/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;4;750;165.43;152.96;0;156;98.98;0;176.65;0
14/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;3;1000;360;101.2;0;103.21;200;0;116.88;118.71
14/9/2024;19/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;973.21;364.95;291.96;0;121.65;96.69;0;81.94;16.01
14/9/2024;16/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;2;1;480.08;77.43;71.6;119.92;73.02;92.66;0;165.37;0
14/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;4;2805.64;360;609.38;0;621.49;200;0;300;714.77
14/9/2024;23/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;5;2000;554.31;512.52;0;522.71;147.4;0;263.07;0
14/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;1208;306.96;283.81;0;289.46;0;0;327.77;0
14/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;3;1200;227.31;200;0;214.35;150;0;161.82;246.52
14/9/2024;18/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;3;750;190.58;176.21;0;179.71;0;0;203.5;0
14/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;800;120.34;200;0;113.48;150;0;85.67;130.51
14/9/2024;17/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;600;117.9;109.01;0;111.18;94.05;0;167.86;0
14/9/2024;19/9/2024;Visita familiares / amigos;Trabajador dependiente;5;2;246.22;0;87.65;0;33.56;0;0;104.58;20.43
14/9/2024;23/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;5;2083.89;800;500;0;250;150;0;200;183.89
14/9/2024;20/9/2024;Visita familiares / amigos;Profesional dependiente;6;1;1400;0;104.64;1034.68;65.54;225.25;0;1004.57;0
14/9/2024;20/9/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;6;1;1599.51;0;364.12;1953.27;167.35;227.39;0;840.65;0
14/9/2024;19/9/2024;Visita familiares / amigos;Trabajador dependiente;5;3;437.95;0;194.64;0;48.66;0;0;162.83;31.81
15/9/2024;18/9/2024;Trabajo / Profesion;Profesional independiente;3;1;810.35;296;200;128;25;0;0;200;89.35
15/9/2024;19/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;1300;286.74;265.12;0;270.39;171.56;0;306.19;0
15/9/2024;20/9/2024;Estudios;Estudiante;5;2;500;174.36;161.22;0;164.42;0;0;0;0
15/9/2024;20/9/2024;Trabajo / Profesion;Trabajador dependiente;5;1;0;0;0;0;0;0;0;0;0
15/9/2024;23/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;4;2000;650;550;0;300;200;0;250;50
15/9/2024;25/9/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;10;2;5000;481.48;387.15;8261.13;953.31;0;0;3178.06;0
16/9/2024;22/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;1400;397.68;282.3;0;108.1;331.22;0;280.69;0
16/9/2024;20/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;3;800;270;98.96;0;100.93;64.04;0;150;116.08
16/9/2024;22/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;1;800;227.25;161.31;0;61.77;189.27;0;160.4;0
16/9/2024;23/9/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;7;5;3671.21;961.13;888.67;0;906.34;328.6;0;586.47;0
16/9/2024;16/9/2024;Compras;Trabajador Independiente;1;3;145.98;0;0;0;0;0;0;145.98;0
16/9/2024;16/9/2024;Compras;Trabajador dependiente;1;4;72.99;0;0;0;0;0;0;72.99;0
